id,gender,age,education,city,country
71186,0,38,среднее,1161,32
71187,0,34,среднее,1177,32
71189,0,59,среднее,1134,32
71190,1,31,среднее,1134,32
71194,1,39,среднее,412,0
71195,1,31,среднее,1182,32
71196,1,49,среднее,1197,32
71197,1,23,высшее,1159,32
71200,1,64,среднее,1178,32
71202,0,40,среднее,1134,32
71205,1,54,среднее,1192,32
71206,0,39,среднее,1175,32
71207,0,46,среднее,1134,32
71208,1,20,высшее,1165,32
71211,1,49,среднее,1134,32
71212,1,23,высшее,1162,32
71213,0,48,среднее,1183,32
71216,1,35,среднее,1134,32
71217,1,27,среднее,1134,32
71218,0,28,высшее,1134,32
71220,0,22,высшее,1157,32
71221,1,30,среднее,1188,32
71224,0,36,среднее,1177,32
71225,1,22,высшее,1134,32
71226,1,50,среднее,1166,32
71227,1,32,среднее,1134,32
71231,0,31,среднее,1157,32
71232,0,23,высшее,1134,32
71234,1,24,высшее,1157,32
71235,0,42,среднее,1198,32
71238,0,59,среднее,1188,32
71241,1,28,среднее,1134,32
71242,0,65,среднее,1134,32
71244,0,21,высшее,1180,32
71245,0,42,среднее,1188,32
71246,0,56,среднее,1208,32
71249,0,53,среднее,1134,32
71251,1,17,высшее,1157,32
71252,0,40,среднее,911,32
71253,0,62,среднее,1208,32
71254,1,35,среднее,1188,32
71255,0,55,высшее,1208,32
71256,1,10,среднее,1201,32
71257,0,23,высшее,1145,32
71259,1,14,высшее,1194,32
71260,0,41,среднее,1134,32
71261,0,47,среднее,1204,32
71264,0,43,среднее,1134,32
71265,1,48,среднее,1134,32
71266,0,44,среднее,1188,32
71270,1,55,среднее,1134,32
71271,1,19,высшее,1196,32
71272,1,12,среднее,1134,32
71275,1,37,среднее,1166,32
71277,0,38,среднее,1134,32
71278,0,44,среднее,1188,32
71281,0,34,среднее,1155,32
71282,1,34,среднее,1134,32
71284,1,26,высшее,1134,32
71286,0,25,высшее,1179,32
71289,0,34,среднее,1188,32
71291,0,72,среднее,1178,32
71294,1,31,высшее,1157,32
71296,1,41,среднее,1134,32
71298,1,30,среднее,1205,32
71301,1,43,среднее,1167,32
71303,0,69,среднее,1178,32
71304,1,45,среднее,1168,32
71305,1,55,среднее,1134,32
71310,1,18,высшее,1204,32
71314,0,41,среднее,1159,32
71317,0,20,высшее,1152,32
71318,0,24,высшее,1162,32
71319,1,17,высшее,1155,32
71321,1,49,среднее,1156,32
71322,1,48,среднее,1134,32
71323,1,42,среднее,1162,32
71324,1,51,среднее,1153,32
71325,0,40,среднее,1148,32
71326,0,38,среднее,1188,32
71327,1,34,среднее,1188,32
71330,0,40,среднее,1134,32
71332,1,32,среднее,1188,32
71335,1,59,среднее,1192,32
71336,1,52,среднее,1134,32
71337,1,54,среднее,59,32
71338,1,36,среднее,1134,32
71341,0,50,высшее,1134,32
71343,1,16,высшее,1178,32
71344,1,33,среднее,1203,32
71345,1,31,среднее,1167,32
71347,0,57,среднее,1185,32
71351,0,56,среднее,1187,32
71352,0,16,среднее,1188,32
71353,1,44,среднее,1134,32
71355,1,49,среднее,1178,32
71357,1,27,высшее,1156,32
71358,1,18,высшее,1134,32
71359,1,46,среднее,1177,32
71361,1,35,среднее,1198,32
71363,1,28,среднее,1177,32
71369,1,17,высшее,1134,32
71370,1,22,высшее,1157,32
71373,0,40,среднее,1188,32
71375,1,50,среднее,1188,32
71376,0,44,среднее,1179,32
71377,1,28,среднее,1209,32
71379,1,55,среднее,1134,32
71380,0,45,среднее,1167,32
71384,0,48,среднее,1167,32
71387,1,20,высшее,1188,32
71390,1,36,среднее,1201,32
71392,1,41,среднее,1188,32
71393,0,67,среднее,1134,32
71396,0,29,среднее,1188,32
71401,0,27,высшее,1157,32
71403,1,42,среднее,1198,32
71405,0,31,среднее,182,32
71406,0,31,среднее,1198,32
71408,1,33,среднее,1183,32
71410,1,39,среднее,1179,32
71413,0,23,высшее,1134,32
71415,0,47,среднее,1134,32
71416,1,31,среднее,1198,32
71421,1,18,высшее,1211,32
71422,1,31,среднее,1159,32
71425,0,51,среднее,1134,32
71428,1,46,среднее,1157,32
71430,1,36,среднее,1134,32
71432,1,32,среднее,1198,32
71433,0,51,среднее,1157,32
71435,0,19,высшее,1162,32
71436,0,32,среднее,1134,32
71438,0,56,среднее,1134,32
71440,1,32,среднее,1157,32
71441,1,31,среднее,1134,32
71442,0,33,среднее,1154,32
71443,1,45,среднее,1195,32
71444,1,36,среднее,1134,32
71445,1,34,среднее,1181,32
71446,1,30,среднее,1199,32
71448,1,35,среднее,1188,32
71449,0,49,среднее,1183,32
71450,1,45,среднее,1141,32
71452,0,39,среднее,1170,32
71453,1,19,высшее,1179,32
71454,1,17,высшее,1188,32
71458,0,51,среднее,1188,32
71459,1,51,среднее,802,32
71462,0,42,среднее,1203,32
71465,1,34,среднее,1167,32
71467,0,55,среднее,1188,32
71468,1,55,среднее,1165,32
71469,0,45,высшее,1171,32
71472,0,28,среднее,1188,32
71473,1,45,среднее,1134,32
71474,0,36,среднее,1161,32
71475,0,53,среднее,1204,32
71476,1,37,среднее,1134,32
71477,1,38,среднее,1134,32
71478,0,36,среднее,1183,32
71479,1,51,среднее,1167,32
71481,0,35,среднее,1187,32
71482,1,50,среднее,1144,32
71484,1,42,среднее,1175,32
71488,1,28,высшее,1159,32
71490,1,54,среднее,1188,32
71491,1,61,среднее,1167,32
71494,1,21,высшее,1162,32
71498,1,19,высшее,1134,32
71499,1,37,среднее,1188,32
71501,1,50,среднее,1134,32
71505,1,33,среднее,1192,32
71506,1,59,среднее,1204,32
71507,1,53,среднее,1188,32
71510,1,26,высшее,1191,32
71512,0,34,среднее,1188,32
71516,0,32,среднее,1167,32
71518,1,43,среднее,1150,32
71519,1,43,среднее,1134,32
71521,1,41,среднее,1134,32
71522,0,23,высшее,875,32
71524,1,46,среднее,1188,32
71529,0,43,среднее,1141,32
71530,0,62,среднее,1200,32
71532,1,38,среднее,1162,32
71536,0,65,среднее,1134,32
71538,0,46,среднее,432,2
71539,1,51,среднее,1159,32
71540,0,57,среднее,1152,32
71542,0,44,среднее,1134,32
71544,1,50,среднее,1159,32
71547,1,14,высшее,1185,32
71548,0,21,высшее,1160,32
71549,1,18,высшее,1204,32
71550,1,34,среднее,7,32
71551,1,48,среднее,1188,32
71554,1,35,среднее,1188,32
71560,1,42,среднее,1166,32
71562,1,23,высшее,1188,32
71563,1,53,среднее,1134,32
71564,0,38,среднее,1183,32
71566,1,49,среднее,1134,32
71567,1,18,высшее,1178,32
71572,1,40,среднее,1179,32
71573,0,60,среднее,1155,32
71575,1,39,высшее,1134,32
71577,1,27,среднее,1134,32
71578,0,66,среднее,1178,32
71579,0,52,высшее,33,32
71582,0,24,высшее,1086,32
71583,1,52,среднее,1134,32
71585,1,37,среднее,10,32
71587,1,28,высшее,1134,32
71588,1,26,высшее,1188,32
71594,0,37,среднее,1178,32
71597,1,43,среднее,1188,32
71598,0,41,среднее,1188,32
71600,0,41,среднее,1159,32
71601,1,39,среднее,1134,32
71603,1,16,высшее,1204,32
71608,1,34,среднее,1167,32
71609,1,48,среднее,489,32
71611,0,54,среднее,1154,32
71612,0,18,высшее,1196,32
71613,1,19,высшее,1179,32
71614,0,34,среднее,6,35
71615,1,33,среднее,1208,32
71616,0,42,среднее,1157,32
71617,0,17,высшее,1168,32
71623,1,16,высшее,1188,32
71624,1,31,среднее,1188,32
71626,1,52,среднее,1192,32
71627,0,31,высшее,1204,32
71628,0,36,среднее,1157,32
71629,1,46,среднее,1188,32
71630,0,49,среднее,1188,32
71633,1,19,высшее,1194,32
71635,1,37,среднее,1164,32
71637,1,37,среднее,1166,32
71638,1,49,среднее,1178,32
71640,1,34,среднее,1156,32
71641,0,56,среднее,1134,32
71642,0,30,среднее,1141,32
71646,1,22,высшее,1180,32
71648,1,36,среднее,1134,32
71649,1,46,среднее,1187,32
71651,0,32,среднее,1188,32
71652,1,19,высшее,1188,32
71658,0,19,высшее,1186,32
71660,1,39,среднее,1134,32
71664,1,36,среднее,1133,32
71665,0,52,среднее,1152,32
71666,1,53,среднее,1168,32
71667,1,34,среднее,1134,32
71671,1,38,среднее,1160,32
71672,0,35,среднее,1177,32
71673,1,47,среднее,1204,32
71677,1,31,среднее,1134,32
71678,0,53,среднее,1178,32
71680,1,24,высшее,1183,32
71681,1,59,среднее,1188,32
71685,1,21,высшее,1183,32
71688,1,39,среднее,1134,32
71689,1,37,среднее,1185,32
71691,1,44,среднее,1188,32
71693,0,75,среднее,1196,32
71694,0,26,высшее,1182,32
71695,1,49,среднее,1188,32
71696,1,35,среднее,1200,32
71701,0,45,среднее,1134,32
71703,0,22,высшее,1162,32
71705,1,22,высшее,1134,32
71706,1,47,среднее,1188,32
71709,1,33,среднее,1134,32
71710,1,30,среднее,1207,32
71713,1,25,высшее,1150,32
71716,1,37,среднее,1163,32
71717,1,19,высшее,1188,32
71721,1,23,высшее,1167,32
71722,0,43,среднее,1177,32
71724,0,29,среднее,1178,32
71726,0,57,среднее,1190,32
71727,1,34,среднее,1153,32
71728,0,69,среднее,1204,32
71732,1,15,среднее,1186,32
71736,1,34,среднее,1187,32
71741,0,67,среднее,1142,32
71742,1,47,среднее,1168,32
71747,1,67,среднее,1134,32
71753,1,23,высшее,1134,32
71755,0,62,среднее,1134,32
71757,1,48,среднее,0,32
71758,1,31,среднее,1157,32
71759,1,34,среднее,1187,32
71760,1,25,высшее,1134,32
71761,1,26,высшее,1168,32
71763,1,19,высшее,1201,32
71765,0,70,среднее,1150,32
71766,1,33,среднее,1188,32
71767,1,25,высшее,1134,32
71769,0,25,высшее,1134,32
71772,0,18,высшее,1203,32
71774,1,22,высшее,1190,32
71775,0,42,среднее,1166,32
71777,1,46,среднее,1200,32
71778,1,19,высшее,1161,32
71780,0,35,среднее,1134,32
71781,0,54,среднее,1205,32
71782,0,16,среднее,1033,35
71788,1,50,высшее,1141,32
71790,0,42,среднее,1134,32
71791,0,38,среднее,1157,32
71792,1,19,высшее,1197,32
71793,0,34,среднее,1188,32
71794,1,62,среднее,1134,32
71795,1,14,высшее,1193,32
71796,1,41,среднее,1150,32
71799,0,36,среднее,1167,32
71800,0,48,среднее,1134,32
71803,1,31,среднее,1142,32
71804,0,20,высшее,1195,32
71805,1,48,среднее,1134,32
71806,1,25,высшее,1177,32
71808,1,42,среднее,1157,32
71809,1,45,среднее,1188,32
71810,0,23,высшее,1134,32
71812,1,43,среднее,1134,32
71813,1,36,среднее,1134,32
71814,0,36,среднее,3,35
71815,1,54,среднее,1167,32
71817,1,57,среднее,1157,32
71818,1,27,высшее,1177,32
71819,1,41,среднее,1159,32
71820,0,48,среднее,1150,32
71822,0,35,среднее,1134,32
71823,0,51,среднее,1134,32
71825,1,47,среднее,1181,32
71828,0,69,среднее,1185,32
71831,0,19,высшее,1204,32
71833,1,40,среднее,1181,32
71838,0,32,среднее,1204,32
71843,1,38,среднее,1190,32
71844,0,13,среднее,1204,32
71845,1,42,среднее,447,32
71849,1,36,среднее,1178,32
71855,1,28,высшее,34,32
71857,0,45,среднее,1187,32
71859,1,55,среднее,1134,32
71860,1,51,среднее,1134,32
71863,1,59,среднее,1188,32
71865,1,41,среднее,1209,32
71866,0,42,среднее,1134,32
71867,1,19,высшее,1134,32
71868,0,18,высшее,1194,32
71869,1,30,среднее,1134,32
71870,1,34,среднее,10,32
71871,1,23,высшее,1197,32
71872,1,22,высшее,1134,32
71873,1,67,среднее,1204,32
71874,0,48,среднее,1162,32
71881,0,34,среднее,1188,32
71886,0,47,среднее,1198,32
71887,0,42,среднее,1134,32
71890,1,34,среднее,1165,32
71891,1,36,среднее,1195,32
71892,0,41,среднее,1185,32
71893,1,58,высшее,1157,32
71894,0,42,среднее,1204,32
71895,0,47,среднее,1134,32
71897,1,18,высшее,1165,32
71898,0,35,среднее,1188,32
71899,0,35,среднее,1178,32
71901,1,24,высшее,1134,32
71902,0,55,среднее,1192,32
71904,0,29,среднее,1134,32
71905,1,19,высшее,574,32
71907,1,59,среднее,1134,32
71908,1,25,высшее,1189,32
71909,1,16,высшее,1188,32
71912,1,17,высшее,1154,32
71913,1,31,среднее,1188,32
71914,0,36,среднее,1204,32
71919,1,64,среднее,1134,32
71922,0,32,среднее,1134,32
71923,1,36,среднее,1185,32
71924,1,44,среднее,1134,32
71925,1,43,среднее,1134,32
71926,1,22,высшее,1134,32
71929,0,44,среднее,1188,32
71932,1,29,среднее,1156,32
71934,1,52,среднее,1134,32
71935,1,43,среднее,1134,32
71938,0,38,среднее,1157,32
71939,0,23,высшее,1182,32
71945,0,41,среднее,1207,32
71950,1,38,среднее,1183,32
71954,0,42,среднее,1134,32
71955,1,24,высшее,1161,32
71960,0,21,высшее,1134,32
71961,1,57,среднее,1177,32
71965,0,39,среднее,1211,32
71968,1,27,высшее,1182,32
71971,1,35,среднее,1177,32
71972,1,34,среднее,1156,32
71975,1,45,среднее,1179,32
71977,1,38,среднее,1202,32
71978,1,32,среднее,1188,32
71979,1,39,среднее,1134,32
71980,1,47,среднее,1156,32
71981,1,50,среднее,1134,32
71983,1,30,среднее,1134,32
71991,0,41,среднее,1134,32
71993,0,33,среднее,246,32
71996,1,36,среднее,1191,32
71997,1,23,высшее,1166,32
71998,0,48,среднее,1188,32
72000,0,38,среднее,1134,32
72001,0,38,среднее,1156,32
72002,1,34,среднее,1177,32
72004,1,45,среднее,33,32
72008,1,41,среднее,1204,32
72009,0,41,среднее,1201,32
72010,1,25,высшее,1157,32
72011,1,34,среднее,1201,32
72012,1,35,среднее,1147,32
72014,1,36,среднее,1134,32
72020,0,38,среднее,1178,32
72021,1,36,среднее,1163,32
72022,0,44,среднее,1167,32
72023,1,30,среднее,1177,32
72024,1,19,высшее,1167,32
72025,0,37,среднее,1152,32
72026,1,38,среднее,1134,32
72028,1,67,среднее,1134,32
72029,1,43,среднее,1181,32
72033,1,21,высшее,1134,32
72034,1,28,высшее,1187,32
72036,1,38,среднее,1201,32
72037,1,55,среднее,1202,32
72039,1,52,среднее,1187,32
72041,1,34,среднее,1134,32
72042,1,40,среднее,1177,32
72047,1,19,высшее,1134,32
72051,0,35,среднее,1154,32
72052,0,43,среднее,1188,32
72056,0,15,высшее,1137,32
72057,1,46,среднее,1134,32
72060,0,56,среднее,1160,32
72061,0,35,среднее,1201,32
72067,1,31,среднее,1159,32
72068,1,38,среднее,1186,32
72071,1,34,среднее,1165,32
72072,1,27,среднее,1134,32
72075,1,40,среднее,1190,32
72079,1,30,среднее,1195,32
72081,1,58,среднее,1134,32
72083,1,43,среднее,1134,32
72085,1,39,среднее,1179,32
72090,1,33,среднее,1204,32
72092,1,39,среднее,1160,32
72095,1,33,среднее,1208,32
72097,1,33,среднее,9,32
72098,1,36,среднее,1167,32
72100,1,44,среднее,1200,32
72101,1,54,среднее,1188,32
72102,1,50,среднее,1134,32
72103,0,39,среднее,1188,32
72104,1,33,среднее,1177,32
72105,1,18,высшее,1188,32
72108,1,39,среднее,1188,32
72109,0,30,среднее,1188,32
72111,1,35,среднее,1167,32
72112,1,22,высшее,1162,32
72113,1,36,среднее,1191,32
72117,0,41,среднее,1188,32
72124,1,25,высшее,1162,32
72126,1,30,среднее,1188,32
72127,0,59,среднее,1156,32
72128,0,37,среднее,1157,32
72129,1,42,среднее,1134,32
72130,1,19,высшее,1177,32
72132,1,33,среднее,1161,32
72133,0,37,среднее,9,32
72135,1,33,среднее,1188,32
72137,1,32,среднее,1157,32
72138,1,35,среднее,1188,32
72141,1,37,среднее,1177,32
72142,1,19,высшее,1162,32
72145,1,30,среднее,1157,32
72149,1,25,высшее,1188,32
72150,1,24,высшее,1188,32
72151,1,47,среднее,1188,32
72155,0,27,среднее,1134,32
72156,0,33,среднее,1178,32
72157,1,44,среднее,1134,32
72159,0,15,среднее,1178,32
72160,0,39,среднее,1188,32
72163,1,46,среднее,1193,32
72164,1,33,среднее,1178,32
72165,0,52,среднее,1134,32
72166,1,54,среднее,1134,32
72172,0,66,среднее,1188,32
72174,1,31,среднее,1185,32
72175,0,55,среднее,1174,32
72176,1,38,среднее,1189,32
72177,0,52,среднее,1204,32
72178,0,25,высшее,1196,32
72179,1,41,среднее,1201,32
72188,0,27,среднее,1196,32
72190,1,34,среднее,1134,32
72191,1,36,среднее,1167,32
72192,0,52,среднее,1167,32
72193,0,37,среднее,1177,32
72194,0,45,среднее,1188,32
72195,1,44,среднее,1185,32
72196,0,46,среднее,1182,32
72198,1,25,высшее,1204,32
72200,0,41,среднее,1187,32
72202,1,25,высшее,1134,32
72203,0,56,среднее,1134,32
72204,1,45,среднее,1134,32
72205,1,37,среднее,1188,32
72206,0,42,среднее,1177,32
72207,0,45,среднее,1188,32
72208,0,37,среднее,1134,32
72210,0,36,среднее,1152,32
72214,0,66,среднее,1134,32
72216,1,31,среднее,1157,32
72217,1,26,среднее,1195,32
72220,1,40,среднее,1156,32
72223,0,24,высшее,1134,32
72224,1,22,высшее,1159,32
72225,1,59,среднее,1202,32
72226,1,23,высшее,1201,32
72227,0,59,среднее,1183,32
72228,1,54,среднее,1181,32
72230,0,25,высшее,1188,32
72231,1,48,среднее,1177,32
72232,1,39,среднее,1187,32
72234,0,22,высшее,1134,32
72238,1,43,среднее,1142,32
72239,1,34,среднее,1157,32
72241,0,44,высшее,1193,32
72244,1,29,среднее,1160,32
72249,1,51,среднее,1188,32
72254,0,22,высшее,1181,32
72256,1,45,среднее,1150,32
72257,0,39,среднее,1206,32
72262,0,39,среднее,1134,32
72264,0,52,среднее,1190,32
72265,0,39,среднее,1157,32
72266,1,30,среднее,1167,32
72268,1,34,среднее,1205,32
72272,1,21,высшее,1177,32
72274,1,35,среднее,1167,32
72275,1,19,высшее,1202,32
72276,1,44,среднее,1157,32
72277,0,61,среднее,1154,32
72280,0,31,среднее,1201,32
72281,1,51,среднее,1134,32
72282,1,42,среднее,1157,32
72284,1,58,среднее,1162,32
72287,0,22,высшее,1166,32
72288,1,17,высшее,1197,32
72290,0,58,среднее,1134,32
72291,0,33,среднее,1185,32
72293,0,21,высшее,1134,32
72295,1,61,среднее,1162,32
72297,1,24,высшее,1200,32
72298,1,20,высшее,1167,32
72299,0,49,среднее,1162,32
72301,0,47,среднее,1134,32
72302,1,30,среднее,1188,32
72304,0,55,среднее,1204,32
72308,1,39,среднее,1157,32
72309,1,15,высшее,1193,32
72311,0,38,среднее,1134,32
72315,1,42,среднее,1134,32
72318,1,22,высшее,1150,32
72319,1,41,среднее,1134,32
72320,0,19,высшее,1180,32
72321,1,47,среднее,1208,32
72322,1,15,высшее,1134,32
72327,0,42,среднее,1134,32
72328,0,62,среднее,1157,32
72330,0,36,среднее,1177,32
72332,0,32,среднее,1188,32
72333,1,33,среднее,1134,32
72335,1,30,среднее,1157,32
72336,0,44,среднее,1134,32
72337,0,47,среднее,1170,32
72338,0,38,среднее,1134,32
72339,0,34,среднее,1162,32
72347,0,28,среднее,1153,32
72351,1,52,среднее,1188,32
72352,1,23,высшее,1033,35
72355,1,44,среднее,1134,32
72356,0,32,среднее,1198,32
72357,0,41,среднее,1165,32
72359,1,52,среднее,1134,32
72360,0,61,среднее,1183,32
72364,0,57,среднее,1134,32
72365,1,38,среднее,1157,32
72368,1,37,среднее,1177,32
72371,0,37,среднее,1134,32
72376,1,23,высшее,1177,32
72377,1,34,среднее,1178,32
72378,1,44,высшее,1178,32
72379,0,15,высшее,1141,32
72384,0,44,среднее,1183,32
72386,1,55,среднее,1134,32
72389,0,35,среднее,1147,32
72390,0,34,среднее,1141,32
72393,1,40,среднее,1145,32
72395,1,34,высшее,1207,32
72396,0,36,среднее,1160,32
72397,1,46,среднее,1134,32
72399,1,22,высшее,1151,32
72402,1,51,среднее,1200,32
72404,0,34,среднее,1134,32
72405,1,34,среднее,1141,32
72406,0,34,среднее,1205,32
72409,1,33,среднее,1163,32
72410,0,45,среднее,1188,32
72411,1,22,высшее,1181,32
72412,0,72,высшее,1195,32
72415,1,41,среднее,1188,32
72416,0,17,высшее,1179,32
72418,1,39,среднее,1188,32
72425,0,38,среднее,1208,32
72426,0,43,среднее,1188,32
72427,1,49,среднее,1204,32
72429,1,53,среднее,1134,32
72431,0,42,среднее,1175,32
72432,1,24,высшее,1199,32
72434,1,17,высшее,1203,32
72435,0,58,среднее,1150,32
72438,1,22,высшее,1201,32
72441,0,44,среднее,1179,32
72442,0,56,среднее,1134,32
72443,1,62,среднее,1134,32
72445,1,47,среднее,1151,32
72446,1,21,высшее,1177,32
72447,1,58,среднее,1168,32
72448,1,49,среднее,1168,32
72450,1,62,среднее,1188,32
72460,1,55,среднее,1157,32
72463,0,38,среднее,1134,32
72468,1,32,среднее,1185,32
72469,1,44,высшее,1167,32
72470,1,33,среднее,1187,32
72473,1,39,среднее,1159,32
72474,1,33,высшее,1204,32
72476,1,38,среднее,1134,32
72479,0,43,среднее,1179,32
72480,1,27,среднее,1134,32
72481,0,48,среднее,1198,32
72484,1,44,среднее,1188,32
72485,1,26,среднее,1188,32
72489,0,32,среднее,1134,32
72490,0,23,высшее,1188,32
72491,1,20,высшее,1188,32
72495,1,49,высшее,1179,32
72498,0,33,среднее,1178,32
72499,1,43,среднее,1144,32
72503,1,18,высшее,1167,32
72505,1,17,высшее,1167,32
72510,1,38,среднее,1178,32
72511,1,45,среднее,1154,32
72512,1,22,высшее,1160,32
72515,1,47,высшее,802,32
72516,0,44,среднее,1181,32
72518,0,40,среднее,489,32
72519,1,66,среднее,1134,32
72522,0,68,среднее,1188,32
72526,0,55,среднее,1193,32
72528,0,38,среднее,1175,32
72530,1,38,среднее,1177,32
72531,1,10,высшее,1183,32
72532,0,44,среднее,1201,32
72533,0,62,среднее,9,32
72534,0,30,среднее,1178,32
72535,0,9,высшее,1178,32
72537,1,24,высшее,1188,32
72540,1,55,среднее,1188,32
72542,1,48,высшее,1177,32
72545,1,41,среднее,1188,32
72547,1,35,среднее,1174,32
72554,1,40,среднее,1188,32
72555,0,25,высшее,1188,32
72556,0,48,среднее,1185,32
72557,1,21,высшее,1201,32
72561,1,51,среднее,1134,32
72562,1,23,высшее,1134,32
72563,0,20,высшее,1154,32
72564,1,45,среднее,1152,32
72567,1,54,среднее,1188,32
72568,1,34,среднее,1157,32
72569,0,39,среднее,1201,32
72570,0,40,среднее,1188,32
72573,0,37,среднее,1177,32
72575,0,46,среднее,1188,32
72576,0,60,среднее,1178,32
72578,1,44,среднее,1190,32
72581,1,19,высшее,1201,32
72582,0,21,высшее,54,5
72585,1,32,среднее,1190,32
72586,1,62,среднее,1208,32
72591,1,55,среднее,1134,32
72595,1,42,среднее,1134,32
72596,1,15,высшее,1134,32
72599,1,21,высшее,1188,32
72600,0,39,среднее,1181,32
72603,1,35,среднее,1179,32
72605,1,34,среднее,1134,32
72606,0,32,среднее,1188,32
72607,1,36,среднее,1201,32
72610,0,32,среднее,1134,32
72612,1,41,среднее,1200,32
72614,0,41,среднее,1170,32
72615,0,24,высшее,1177,32
72616,1,37,среднее,1134,32
72618,1,26,высшее,1206,32
72619,1,32,среднее,1174,32
72620,0,58,среднее,1186,32
72626,1,45,среднее,1167,32
72627,1,31,среднее,1134,32
72629,0,32,высшее,1208,32
72630,0,27,высшее,1187,32
72632,1,48,среднее,1134,32
72633,1,70,среднее,1188,32
72634,1,18,высшее,1190,32
72637,0,39,среднее,1192,32
72639,1,34,среднее,1134,32
72641,0,41,среднее,1163,32
72643,1,31,среднее,1208,32
72644,0,62,среднее,1134,32
72645,1,49,среднее,1204,32
72646,1,38,среднее,1177,32
72647,0,52,среднее,1204,32
72648,1,30,среднее,1188,32
72649,1,26,высшее,1178,32
72650,1,19,высшее,1162,32
72651,0,39,среднее,1134,32
72652,1,40,среднее,1134,32
72657,1,21,высшее,1190,32
72658,0,18,высшее,1177,32
72665,1,44,среднее,1186,32
72666,0,44,среднее,1180,32
72667,1,24,высшее,1201,32
72668,0,29,среднее,1171,32
72670,1,33,среднее,1134,32
72675,0,33,среднее,1157,32
72678,0,33,среднее,1178,32
72679,0,63,среднее,1134,32
72680,0,48,среднее,1188,32
72682,0,30,среднее,1188,32
72683,0,41,среднее,1162,32
72684,1,39,среднее,1152,32
72685,0,23,высшее,1134,32
72689,0,38,среднее,1183,32
72690,0,17,высшее,1134,32
72691,1,15,высшее,1134,32
72693,0,36,среднее,1188,32
72694,0,46,среднее,1134,32
72695,1,39,среднее,1185,32
72698,1,40,среднее,1201,32
72699,0,57,среднее,1188,32
72703,0,58,среднее,1200,32
72705,1,20,высшее,1134,32
72706,0,20,высшее,1134,32
72708,1,31,среднее,1165,32
72710,1,40,среднее,1134,32
72711,1,25,высшее,645,32
72712,1,43,среднее,1150,32
72714,1,44,среднее,1178,32
72716,1,34,среднее,1134,32
72717,1,13,среднее,1141,32
72718,1,49,среднее,1188,32
72723,1,44,среднее,1192,32
72724,0,33,среднее,1177,32
72725,1,19,высшее,1179,32
72728,1,38,среднее,1134,32
72729,1,36,среднее,1188,32
72730,1,16,высшее,1196,32
72736,1,53,среднее,383,14
72739,1,33,среднее,1204,32
72745,0,37,среднее,1179,32
72747,0,39,среднее,1159,32
72748,1,43,среднее,1188,32
72751,1,47,среднее,1134,32
72753,1,33,среднее,1134,32
72755,1,38,среднее,1188,32
72756,0,21,высшее,1169,32
72758,1,24,высшее,1156,32
72759,0,36,среднее,1162,32
72763,0,64,среднее,1188,32
72764,1,31,высшее,270,32
72772,1,31,среднее,1168,32
72773,1,29,среднее,1134,32
72775,1,32,среднее,1160,32
72777,0,29,среднее,1134,32
72780,1,59,среднее,1187,32
72782,1,33,среднее,1134,32
72783,0,45,среднее,1134,32
72785,1,24,высшее,1170,32
72787,1,23,высшее,1141,32
72788,1,24,высшее,1208,32
72789,1,43,среднее,1188,32
72790,1,23,высшее,1178,32
72791,1,36,среднее,1188,32
72794,1,17,высшее,1134,32
72796,1,9,среднее,1195,32
72799,0,31,среднее,1134,32
72802,1,44,среднее,1134,32
72804,1,49,среднее,1204,32
72805,1,50,среднее,1152,32
72806,0,46,среднее,1188,32
72807,0,42,среднее,1134,32
72810,1,53,среднее,1168,32
72811,1,23,высшее,1188,32
72813,1,35,среднее,1201,32
72816,1,48,среднее,1188,32
72817,0,41,среднее,1134,32
72818,0,55,среднее,1177,32
72819,0,34,среднее,1179,32
72821,0,55,высшее,1192,32
72822,1,39,среднее,1134,32
72827,0,43,среднее,1158,32
72831,1,64,среднее,1134,32
72832,1,24,высшее,1144,32
72838,0,38,среднее,1188,32
72839,0,66,среднее,1204,32
72840,0,35,среднее,1134,32
72841,1,8,среднее,1183,32
72843,0,53,среднее,1183,32
72844,1,53,среднее,1166,32
72845,1,19,высшее,1168,32
72846,0,45,среднее,1188,32
72848,1,27,среднее,1134,32
72850,1,28,высшее,1134,32
72851,0,27,среднее,1156,32
72857,1,36,высшее,1190,32
72861,1,52,среднее,1186,32
72862,0,32,среднее,1156,32
72863,1,41,среднее,1134,32
72866,0,23,высшее,803,32
72868,0,46,среднее,1134,32
72869,1,40,среднее,1177,32
72870,1,42,среднее,1188,32
72871,1,22,высшее,1134,32
72873,0,42,среднее,1203,32
72876,0,43,среднее,1134,32
72880,0,40,среднее,1202,32
72882,1,41,среднее,1190,32
72884,1,35,среднее,1134,32
72885,0,48,среднее,1141,32
72886,0,31,среднее,1188,32
72887,1,50,среднее,1134,32
72889,1,26,среднее,1140,32
72891,0,23,высшее,1134,32
72894,0,40,среднее,1207,32
72895,1,46,среднее,1200,32
72898,0,25,высшее,1134,32
72899,0,35,среднее,1162,32
72904,1,25,высшее,1188,32
72905,0,58,среднее,1134,32
72908,1,48,среднее,1188,32
72909,1,19,высшее,1167,32
72911,0,41,среднее,1203,32
72912,1,54,среднее,1134,32
72914,0,40,среднее,1134,32
72918,0,54,среднее,1134,32
72920,0,20,высшее,1178,32
72921,1,27,среднее,1188,32
